male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
24,1,regierungsprasident,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
24,1,wirtschaftsrat,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
24,1,arbeitgeberverband,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
24,1,heraus,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
1220,165,zweit,0.006965189141345564,0.006135401265300785,8.297878760447784e-4,0.02181122051383762,-0.08107776751877516
23,1,ministerialrat,1.2069641833378594e-4,1.1566740090321154e-4,5.029017430574414e-6,0.021554719161324908,-0.13325402215200036
23,1,off,1.2069641833378594e-4,1.1566740090321154e-4,5.029017430574414e-6,0.021554719161324908,-0.13325402215200036
23,1,volksschullehr,1.2069641833378594e-4,1.1566740090321154e-4,5.029017430574414e-6,0.021554719161324908,-0.13325402215200036
36,2,verdienstord,1.9110266236182775e-4,1.810446275006789e-4,1.0058034861148828e-5,0.021339956503721103,-0.12097901578893601
22,1,schlug,1.1566740090321154e-4,1.1063838347263711e-4,5.029017430574414e-6,0.021241817940022056,-0.1297656109257102
22,1,gelang,1.1566740090321154e-4,1.1063838347263711e-4,5.029017430574414e-6,0.021241817940022056,-0.1297656109257102
22,1,zweimal,1.1566740090321154e-4,1.1063838347263711e-4,5.029017430574414e-6,0.021241817940022056,-0.1297656109257102
22,1,schutzhaft,1.1566740090321154e-4,1.1063838347263711e-4,5.029017430574414e-6,0.021241817940022056,-0.1297656109257102
47,3,meisterpruf,2.5145087152872073e-4,2.3636381923699748e-4,1.5087052291723243e-5,0.021086267488421732,-0.11359494962882874
47,3,afd,2.5145087152872073e-4,2.3636381923699748e-4,1.5087052291723243e-5,0.021086267488421732,-0.11359494962882874
21,1,verpflichtet,1.1063838347263711e-4,1.056093660420627e-4,5.029017430574414e-6,0.020907992938128048,-0.12612210922349557
21,1,kohl,1.1063838347263711e-4,1.056093660420627e-4,5.029017430574414e-6,0.020907992938128048,-0.12612210922349557
21,1,grundlag,1.1063838347263711e-4,1.056093660420627e-4,5.029017430574414e-6,0.020907992938128048,-0.12612210922349557
88,7,beantragt,4.7775665590456934e-4,4.4255353389054846e-4,3.52031220140209e-5,0.02089986280343127,-0.10294630375068123
57,4,gut,3.0677006326503925e-4,2.866539935427416e-4,2.0116069722297656e-5,0.020855849412441355,-0.10840241893422665
34,2,ingenieurschul,1.810446275006789e-4,1.709865926395301e-4,1.0058034861148828e-5,0.02084295538473602,-0.11628043498399855
149,14,liess,8.197298411836295e-4,7.493235971555878e-4,7.04062440280418e-5,0.020586126691356236,-0.09437868817084653
20,1,reichsbahn,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,hitl,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,saar,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,godesberg,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,lehrerseminar,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,vorwurf,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,ehrung,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,rechtsabteil,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,handwerkskamm,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
20,1,emigriert,1.056093660420627e-4,0.00010058034861148829,5.029017430574414e-6,0.02055053367790253,-0.12230908255480745
44,3,co,2.3636381923699748e-4,2.2127676694527423e-4,1.5087052291723243e-5,0.020435921861434614,-0.10802142930292523
163,16,ernannt,9.001941200728202e-4,8.197298411836295e-4,8.046427888919063e-5,0.02030708836805322,-0.0914836789963123
32,2,ratsmitglied,1.709865926395301e-4,1.6092855777838125e-4,1.0058034861148828e-5,0.020301450184478216,-0.11131322158187947
32,2,friedrich-naumann-stift,1.709865926395301e-4,1.6092855777838125e-4,1.0058034861148828e-5,0.020301450184478216,-0.11131322158187947
32,2,munchn,1.709865926395301e-4,1.6092855777838125e-4,1.0058034861148828e-5,0.020301450184478216,-0.11131322158187947
64,5,reichsarbeitsdien,3.4700220270963457e-4,3.218571155567625e-4,2.514508715287207e-5,0.020235925987489287,-0.10125269777889107
19,1,ehrenmitglied,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,ablegung,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,schriftsetz,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,eng,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,z,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,1980er,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
19,1,zuchthaus,0.00010058034861148829,9.555133118091388e-5,5.029017430574414e-6,0.02016621068629046,-0.11830998249843995
119,11,prufung,6.537722659746739e-4,5.984530742383554e-4,5.531919173631856e-5,0.020150171621474488,-0.09358150997598336
63,5,bergbau,3.419731852790602e-4,3.168280981261881e-4,2.514508715287207e-5,0.02005369779106521,-0.09987426241749545
208,22,weg,0.0011566740090321152,0.0010460356255594782,1.1063838347263711e-4,0.020022216735086414,-0.08724327097537214
31,2,landwirtschaftskamm,1.6595757520895569e-4,1.5589954034780684e-4,1.0058034861148828e-5,0.020011672267901057,-0.10871892218327672
320,37,ag,0.0017953592227150659,0.0016092855777838126,1.8607364493125332e-4,0.01998360833865235,-0.08318437505058018
72,6,csu,3.922633595848043e-4,3.620892550013578e-4,3.0174104583446486e-5,0.019928511232558437,-0.09728876634733037
62,5,realgymnasium,3.3694416784848575e-4,3.117990806956137e-4,2.514508715287207e-5,0.01986713848248053,-0.09847540504989863
90,8,elt,4.928437081962926e-4,4.526115687516973e-4,4.023213944459531e-5,0.019841739729733604,-0.09418278177521401
18,1,begrundet,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,nachlass,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,neff,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,oberschlesi,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,dank,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,finanzverwalt,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,bundesanstalt,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,vorschlag,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,westdeutsch,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,papi,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,innenministerium,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
18,1,metallarbeiter-verband,9.555133118091388e-5,9.052231375033946e-5,5.029017430574414e-6,0.01975114156914611,-0.11410571264265121
157,16,beteiligt,8.700200154893737e-4,7.89555736600183e-4,8.046427888919063e-5,0.019723134595024495,-0.08786729096704173
30,2,staatsministerium,1.6092855777838125e-4,1.5087052291723243e-4,1.0058034861148828e-5,0.019707738135615376,-0.10604478577769112
30,2,mind,1.6092855777838125e-4,1.5087052291723243e-4,1.0058034861148828e-5,0.019707738135615376,-0.10604478577769112
89,8,ehefrau,4.878146907657182e-4,4.475825513211229e-4,4.023213944459531e-5,0.01969410618599896,-0.09316937817282357
51,4,pfarr,2.765959586815928e-4,2.564798889592951e-4,2.0116069722297656e-5,0.0196458706617938,-0.09882772320456218
114,11,pol,6.286271788218018e-4,5.733079870854832e-4,5.531919173631856e-5,0.019538003209729343,-0.08958037244680445
155,16,glaub,8.599619806282249e-4,7.794977017390343e-4,8.046427888919063e-5,0.01952115852839143,-0.08663389985010322
105,10,zugelass,5.783370045160576e-4,5.280468302103135e-4,5.029017430574414e-5,0.019476614720716667,-0.08992294184899527
40,3,interniert,2.1624774951469982e-4,2.0116069722297657e-4,1.5087052291723243e-5,0.019459532683711978,-0.10000935032709077
40,3,wiederaufbau,2.1624774951469982e-4,2.0116069722297657e-4,1.5087052291723243e-5,0.019459532683711978,-0.10000935032709077
40,3,illegal,2.1624774951469982e-4,2.0116069722297657e-4,1.5087052291723243e-5,0.019459532683711978,-0.10000935032709077
29,2,unterbroch,1.5589954034780684e-4,1.4584150548665803e-4,1.0058034861148828e-5,0.019388369922761915,-0.10328574210986632
29,2,artikel,1.5589954034780684e-4,1.4584150548665803e-4,1.0058034861148828e-5,0.019388369922761915,-0.10328574210986632
29,2,galt,1.5589954034780684e-4,1.4584150548665803e-4,1.0058034861148828e-5,0.019388369922761915,-0.10328574210986632
17,1,den,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,fusion,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,mitgrund,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
